Conn Time., Send Time, Recv Time,,,,,
0.4197,0.0709,2.0431,,,,,
0.5303,0.0661,2.1748,,,,,
0.4949,0.0261,1.569,,,,,
0.439,0.0494,1.429,,,,,
0.4914,0.0469,2.003,,,,,
0.5597,0.0561,2.0237,,,,,
0.5354,0.0594,2.264,,,,,
0.5219,0.0542,1.7487,,,,,
0.4571,0.051,1.9532,,,,,
0.4603,0.0494,1.9293,,,,,
0.5664,0.0619,2.4744,,,,,
0.545,0.0574,2.2141,,,,,
0.6315,0.0672,1.7729,,,,,
0.3827,0.0511,1.4137,,,,,
0.4039,0.0218,1.4845,,,,,
0.3735,0.04,1.5854,,,,,
0.5503,0.0306,2.973,,,,,
0.4262,0.0422,1.9612,,,,,
0.4371,0.0645,1.3579,,,,,
0.3912,0.0473,1.3936,,,,,
0.3743,0.0457,1.2667,,,,,
0.4855,0.0566,1.944,,,,,
0.6069,0.0683,2.6804,,,,,
0.5606,0.0753,2.2319,,,,,
0.5622,0.0504,1.7444,,,,,
0.5123,0.0516,1.6804,,,,,
0.5144,0.0605,2.0602,,,,,
0.5334,0.044,2.7152,,,,,
0.6589,0.0542,1.9011,,,,,
0.4897,0.0554,1.7692,,,,,
0.5853,0.0303,1.9646,,,,,
0.539,0.0772,2.8788,,,,,
0.5656,0.063,2.2442,,,,,
0.6062,0.0624,1.861,,,,,
0.532,0.0261,2.3278,,,,,
0.5252,0.054,2.3367,,,,,
0.5898,0.0584,2.4413,,,,,
0.5647,0.0541,1.7075,,,,,
0.4444,0.0419,1.599,,,,,
0.5457,0.0566,1.3324,,,,,
0.3841,0.0606,1.5674,,,,,
0.5277,0.0277,2.3922,,,,,
0.5236,0.0539,1.6717,,,,,
0.5216,0.0511,2.1214,,,,,
0.6523,0.0643,2.2249,,,,,
0.376,0.0474,1.2616,,,,,
0.5676,0.0614,1.8174,,,,,
0.5411,0.0668,1.692,,,,,
0.3865,0.0403,1.9266,,,,,
0.4905,0.053,1.7547,,,,,
0.65,0.0623,2.0819,,,,,
0.458,0.0233,3.0235,,,,,
0.509,0.0545,2.8524,,,,,
0.537,0.0547,2.4037,,,,,
0.5673,0.0577,2.5779,,,,,
0.5965,0.0724,2.8593,,,,,
0.4999,0.0593,1.4529,,,,,
0.2952,0.0162,1.1854,,,,,
0.3132,0.0172,1.2522,,,,,
0.3767,0.1037,1.2706,,,,,
0.3643,0.0377,1.1486,,,,,
0.3569,0.0393,2.611,,,,,
0.5816,0.0594,1.8809,,,,,
0.3801,0.0185,1.3383,,,,,
0.3401,0.0528,1.2495,,,,,
0.3482,0.0563,1.4429,,,,,
0.2493,0.0208,1.2822,,,,,
0.4003,0.0581,1.1627,,,,,
0.454,0.0539,2.0852,,,,,
0.5532,0.0523,2.041,,,,,
0.472,0.0454,1.3729,,,,,
0.524,0.0429,1.2681,,,,,
0.2891,0.0372,1.2978,,,,,
0.4043,0.0523,1.5795,,,,,
0.5176,0.038,2.0405,,,,,
0.5141,0.0265,1.858,,,,,
0.4253,0.0175,1.3154,,,,,
0.2961,0.0162,1.0469,,,,,
0.273,0.0494,1.6862,,,,,
0.3177,0.0378,1.0211,,,,,
0.231,0.0341,1.0244,,,,,
0.5355,0.0514,1.7257,,,,,
0.4907,0.0542,1.5024,,,,,
0.3541,0.0187,1.4968,,,,,
0.3582,0.0189,1.2497,,,,,
0.2644,0.0151,1.0126,,,,,
0.2267,0.0132,1.0644,,,,,
0.2163,0.0133,0.9749,,,,,
0.2161,0.0134,1.085,,,,,
0.2659,0.0213,1.3249,,,,,
0.3117,0.0174,1.2672,,,,,
0.2639,0.0352,1.1718,,,,,
0.2551,0.0129,1.1877,,,,,
0.3517,0.0493,1.0186,,,,,
0.2629,0.0341,1.0055,,,,,
0.23,0.0365,0.9854,,,,,
0.2272,0.0468,0.9393,,,,,
0.2106,0.0122,0.9932,,,,,
0.3103,0.0212,1.6525,,,,,
0.3122,0.0369,0.9847,,,,,
0.2538,0.0128,0.9739,,,,,
0.2222,0.0163,1.0169,,,,,
0.2478,0.0125,0.9469,,,,,
0.2202,0.0341,1.1723,,,,,
0.3325,0.0498,1.1135,,,,,
0.2866,0.0224,1.128,,,,,
0.333,0.0377,0.9725,,,,,
0.3419,0.0546,1.3859,,,,,
0.3585,0.0407,1.153,,,,,
0.331,0.0383,1.5911,,,,,
0.3661,0.0544,1.1812,,,,,
0.3057,0.0366,1.1428,,,,,
0.2676,0.016,1.5531,,,,,
0.4154,0.0547,1.7004,,,,,
0.4524,0.0566,1.8233,,,,,
0.4522,0.0504,1.4001,,,,,
0.328,0.0378,1.2066,,,,,
0.2865,0.037,1.118,,,,,
0.2746,0.038,1.1991,,,,,
0.3569,0.0372,1.2831,,,,,
0.2854,0.0633,1.5096,,,,,
0.3928,0.0418,1.7787,,,,,
0.517,0.0563,1.6552,,,,,
0.3696,0.0192,1.4905,,,,,
0.3282,0.0179,1.2666,,,,,
0.343,0.042,1.1167,,,,,
0.2695,0.0158,1.2416,,,,,
0.3349,0.038,1.6101,,,,,
0.5139,0.0885,2.2325,,,,,
0.481,0.0495,1.701,,,,,
0.3485,0.0384,1.5713,,,,,
0.3252,0.017,1.1737,,,,,
0.3352,0.0468,1.1549,,,,,
0.2645,0.0205,1.1409,,,,,
0.2614,0.0152,1.23,,,,,
0.4009,0.0647,2.2806,,,,,
0.4929,0.0546,1.5922,,,,,
0.4614,0.0469,1.1681,,,,,
0.3175,0.0205,1.2494,,,,,
0.2864,0.0394,1.1535,,,,,
0.2997,0.0374,1.1091,,,,,
0.2822,0.0371,1.1211,,,,,
0.3042,0.0515,1.7582,,,,,
0.5619,0.0492,1.9362,,,,,
0.5187,0.0598,2.0277,,,,,
0.6593,0.0638,1.9301,,,,,
0.3783,0.0193,1.3373,,,,,
0.3389,0.0387,1.2877,,,,,
0.4422,0.0646,2.1419,,,,,
0.5152,0.0588,1.7916,,,,,
0.5121,0.0582,1.4906,,,,,
0.4001,0.0407,1.2231,,,,,
0.3598,0.0395,1.1146,,,,,
0.3676,0.0366,1.1832,,,,,
0.3252,0.037,1.578,,,,,
0.514,0.0523,1.9081,,,,,
0.5174,0.0621,1.6046,,,,,
0.5252,0.0727,2.1066,,,,,
0.4382,0.0561,1.5515,,,,,
0.4328,0.0637,1.3891,,,,,
0.5276,0.0568,2.1308,,,,,
0.5175,0.0262,1.8906,,,,,
0.4713,0.055,1.3979,,,,,
0.3375,0.0461,2.0606,,,,,
0.5364,0.0579,1.4449,,,,,
0.3304,0.0171,1.2533,,,,,
0.4994,0.0563,2.1506,,,,,
0.4578,0.0423,1.405,,,,,
0.3614,0.0413,1.1408,,,,,
0.3171,0.0174,1.264,,,,,
0.358,0.0412,1.3279,,,,,
0.4527,0.0551,2.0086,,,,,
0.4883,0.0695,2.2901,,,,,
0.6316,0.061,2.1507,,,,,
0.5341,0.0651,1.9133,,,,,
0.5791,0.042,1.2915,,,,,
0.3451,0.0391,1.224,,,,,
0.3299,0.0289,1.4613,,,,,
0.5482,0.041,1.7404,,,,,
0.4431,0.0755,1.5676,,,,,
0.3168,0.1008,1.0911,,,,,
0.2595,0.0157,1.1837,,,,,
0.2515,0.0147,1.2287,,,,,
0.2775,0.0221,1.25,,,,,
0.2751,0.0156,2.6728,,,,,
0.5235,0.0595,2.164,,,,,
0.6282,0.05,2.1808,,,,,
0.4993,0.0639,2.1908,,,,,
0.5291,0.0605,1.9041,,,,,
0.4359,0.042,1.7068,,,,,
0.568,0.0618,2.6846,,,,,
0.4544,0.0528,1.4691,,,,,
0.3711,0.0182,1.3355,,,,,
0.3328,0.022,1.7844,,,,,
0.4338,0.0259,2.0788,,,,,
0.6928,0.0655,2.3221,,,,,
0.5495,0.0683,2.3122,,,,,
0.597,0.0625,1.8738,,,,,
0.5358,0.0586,1.7424,,,,,
0.5277,0.0576,1.924,,,,,
0.5339,0.0613,2.2298,,,,,
0.5805,0.0696,2.6858,,,,,
0.524,0.0614,1.993,,,,,
0.527,0.0587,1.2732,,,,,
0.377,0.0233,1.6746,,,,,
0.461,0.0249,1.8948,,,,,
0.4726,0.0544,1.4613,,,,,
0.3403,0.0393,1.0864,,,,,
0.3316,0.0185,1.2108,,,,,
0.2893,0.0361,1.0794,,,,,
0.2599,0.0361,1.1211,,,,,
0.2603,0.0141,0.9902,,,,,
0.2343,0.0194,1.3597,,,,,
0.3886,0.0183,1.3651,,,,,
0.307,0.017,1.4198,,,,,
0.3052,0.0169,1.2116,,,,,
0.2361,0.0138,1.0727,,,,,
0.2126,0.0126,1.0674,,,,,
0.4368,0.014,1.0708,,,,,
0.292,0.041,1.2337,,,,,
0.2815,0.0362,1.3423,,,,,
0.3612,0.0392,1.662,,,,,
0.4209,0.0414,1.2298,,,,,
0.2587,0.0147,1.0898,,,,,
0.2149,0.0128,0.9612,,,,,
0.2064,0.0121,1.0253,,,,,
0.4181,0.0151,1.0935,,,,,
0.269,0.0355,1.0185,,,,,
0.3087,0.018,1.2237,,,,,
0.3747,0.0586,1.4247,,,,,
0.3614,0.0392,1.2357,,,,,
0.3391,0.0163,1.2736,,,,,
0.2656,0.0152,1.0374,,,,,
0.2331,0.0203,1.1132,,,,,
0.2485,0.015,1.0485,,,,,
0.2714,0.0367,1.069,,,,,
0.2448,0.0157,1.5622,,,,,
0.4793,0.0412,1.6828,,,,,
0.3934,0.0553,1.389,,,,,
0.5045,0.058,1.5106,,,,,
0.465,0.0571,1.4973,,,,,
0.2845,0.0167,1.5027,,,,,
0.2957,0.0175,1.0514,,,,,
0.2454,0.0341,0.9837,,,,,
0.2661,0.0354,1.612,,,,,
0.4979,0.0527,1.5418,,,,,
0.3646,0.0394,1.3553,,,,,
0.2861,0.0364,1.0256,,,,,
0.318,0.0378,0.9864,,,,,
0.2765,0.0367,1.1498,,,,,
0.2596,0.0347,1.0966,,,,,
0.2694,0.0152,1.2278,,,,,
0.2542,0.0146,1.2918,,,,,
0.3912,0.0459,2.1893,,,,,
0.5022,0.0274,1.7974,,,,,
0.4977,0.0567,1.4463,,,,,
0.4215,0.0373,1.0475,,,,,
0.301,0.0368,1.04,,,,,
0.2472,0.0151,1.17,,,,,
0.2907,0.0457,2.1782,,,,,
0.3892,0.0201,1.6938,,,,,
0.3474,0.0185,1.3003,,,,,
0.3845,0.0586,1.3393,,,,,
0.4092,0.0498,1.1406,,,,,
0.3813,0.0469,1.5386,,,,,
0.3909,0.0179,1.1655,,,,,
0.5323,0.0614,1.6778,,,,,
0.3695,0.0399,1.5656,,,,,
0.3739,0.0639,1.4873,,,,,
0.4,0.0506,1.1117,,,,,
0.2881,0.037,1.0005,,,,,
0.234,0.0138,1.0585,,,,,
0.2129,0.0126,1.126,,,,,
0.4213,0.0523,1.276,,,,,
0.3107,0.0176,1.2803,,,,,
0.4173,0.0403,1.4367,,,,,
0.4445,0.0553,1.2247,,,,,
0.3613,0.0386,1.4045,,,,,
0.4688,0.0388,1.1785,,,,,
0.2746,0.0363,1.0533,,,,,
0.2541,0.1036,1.0753,,,,,
0.2785,0.036,1.3608,,,,,
0.3716,0.0538,1.3209,,,,,
0.4415,0.0214,1.2172,,,,,
0.2703,0.0156,1.1554,,,,,
0.2468,0.0151,1.1712,,,,,
0.2894,0.0245,1.6021,,,,,
0.3153,0.0365,1.1517,,,,,
0.3773,0.037,1.0282,,,,,
0.2431,0.0346,1.5146,,,,,
0.3688,0.0401,1.4246,,,,,
0.4423,0.049,1.3013,,,,,
0.3046,0.0169,1.1507,,,,,
0.2801,0.0166,1.2342,,,,,
0.2219,0.0129,0.9864,,,,,
0.2299,0.0355,1.6372,,,,,
0.3246,0.0531,1.1715,,,,,
0.388,0.0524,1.5508,,,,,
0.4637,0.0439,1.2496,,,,,
0.3377,0.0215,1.1822,,,,,
0.2521,0.0154,1.1467,,,,,
0.2488,0.0147,1.0322,,,,,
0.2209,0.0134,0.9886,,,,,
0.291,0.0365,1.06,,,,,
0.2576,0.0352,1.128,,,,,
0.2725,0.0358,1.2756,,,,,
0.4016,0.0401,1.22,,,,,
0.313,0.0343,1.395,,,,,
0.2514,0.0143,1.1055,,,,,
0.2801,0.0158,1.1939,,,,,
0.3285,0.0427,1.2768,,,,,
0.2526,0.0156,1.1626,,,,,
0.2224,0.0132,0.9934,,,,,
0.2072,0.0131,1.7645,,,,,
0.3419,0.0239,1.7757,,,,,
0.5119,0.0597,1.2542,,,,,
0.3405,0.0378,1.1727,,,,,
0.2376,0.0344,0.9389,,,,,
0.2506,0.0211,1.1901,,,,,
0.2973,0.0217,1.1412,,,,,
0.2254,0.0134,1.0877,,,,,
0.2337,0.0136,1.3118,,,,,
0.4357,0.0538,1.6899,,,,,
0.4198,0.0405,1.1094,,,,,
0.3374,0.04,1.0545,,,,,
0.3524,0.0383,1.0957,,,,,
0.281,0.0518,1.0725,,,,,
0.2465,0.0351,0.9448,,,,,
0.2354,0.0347,1.0641,,,,,
0.2673,0.0354,0.9968,,,,,
0.2989,0.0823,1.4162,,,,,
0.3428,0.0184,1.3892,,,,,
0.5331,0.0574,1.517,,,,,
0.3964,0.0186,1.2859,,,,,
0.3105,0.0161,1.4759,,,,,
0.3061,0.0373,1.1289,,,,,
0.2939,0.104,1.0614,,,,,
0.2959,0.038,1.4132,,,,,
0.4435,0.0401,1.4563,,,,,
0.3631,0.0476,1.2772,,,,,
0.2882,0.0158,1.4531,,,,,
0.3535,0.0496,1.1723,,,,,
0.3443,0.0426,1.166,,,,,
0.256,0.0147,1.0547,,,,,
0.2221,0.0131,1.0535,,,,,
0.3692,0.0398,1.5592,,,,,
0.4846,0.0598,1.628,,,,,
0.3821,0.056,1.2531,,,,,
0.3322,0.0367,1.2693,,,,,
0.3358,0.0627,1.2597,,,,,
0.3691,0.0524,1.0472,,,,,
0.281,0.0464,1.1405,,,,,
0.2636,0.0825,1.5111,,,,,
0.4247,0.0521,1.4948,,,,,
0.3663,0.0477,1.5278,,,,,
0.3859,0.0391,1.1698,,,,,
0.3016,0.0378,1.1121,,,,,
0.4269,0.0534,1.1982,,,,,
0.3614,0.0397,1.1903,,,,,
0.2967,0.0157,1.1305,,,,,
0.3714,0.0159,1.6863,,,,,
0.444,0.0491,1.3884,,,,,
0.3383,0.0523,1.2395,,,,,
0.3248,0.0569,1.22,,,,,
0.3299,0.018,1.2637,,,,,
0.3103,0.0377,1.26,,,,,
0.4082,0.0519,1.2896,,,,,
0.3003,0.0173,1.424,,,,,
0.384,0.0471,1.8339,,,,,
0.5121,0.0723,1.4276,,,,,
0.329,0.0179,1.563,,,,,
0.311,0.0385,1.3103,,,,,
0.3829,0.0477,1.0908,,,,,
0.3302,0.0357,1.3277,,,,,
0.3631,0.0529,1.453,,,,,
0.5044,0.0439,1.5551,,,,,
0.5435,0.0421,2.0387,,,,,
0.4996,0.0499,1.965,,,,,
0.5444,0.0594,1.4136,,,,,
0.3216,0.0171,1.2931,,,,,
0.2904,0.0159,1.9065,,,,,
0.4814,0.0539,2.15,,,,,
0.4308,0.0617,1.7395,,,,,
0.4595,0.0494,1.2254,,,,,
0.3698,0.0475,1.6549,,,,,
0.4503,0.0527,1.2783,,,,,
0.3795,0.0399,1.8219,,,,,
0.5173,0.0652,2.0203,,,,,
0.5218,0.062,2.1938,,,,,
0.3748,0.0472,1.3367,,,,,
0.2857,0.0175,1.3299,,,,,
0.3028,0.0166,1.1266,,,,,
0.3336,0.0368,1.3081,,,,,
0.4362,0.0583,1.6914,,,,,
0.5462,0.0562,1.5235,,,,,
0.5071,0.0415,1.7433,,,,,
0.4579,0.0459,1.7174,,,,,
0.4901,0.0394,1.3193,,,,,
0.3384,0.0245,1.2613,,,,,
0.4746,0.0593,1.5414,,,,,
0.3772,0.0526,1.6062,,,,,
0.3703,0.048,1.4735,,,,,
0.4535,0.0446,1.7013,,,,,
0.3441,0.0548,1.2009,,,,,
0.3441,0.0434,1.17,,,,,
0.2895,0.0184,1.6442,,,,,
0.4667,0.0902,2.4896,,,,,
0.5288,0.0448,1.8237,,,,,
0.6239,0.0661,2.1417,,,,,
0.4704,0.0558,1.86,,,,,
0.3285,0.0383,1.1627,,,,,
0.4415,0.0634,2.0198,,,,,
0.3757,0.02,1.4406,,,,,
0.33,0.0171,1.3041,,,,,
0.3038,0.0164,1.1281,,,,,
0.392,0.0369,1.2357,,,,,
0.4871,0.055,1.1561,,,,,
0.2751,0.0174,1.2531,,,,,
0.284,0.0187,1.3358,,,,,
0.377,0.0491,1.5778,,,,,
0.4913,0.0268,1.3659,,,,,
0.3623,0.0178,1.2837,,,,,
0.2482,0.0147,1.2539,,,,,
0.2749,0.0357,1.0619,,,,,
0.251,0.0156,1.7584,,,,,
0.4705,0.0429,1.4708,,,,,
0.512,0.0502,2.1501,,,,,
0.3883,0.0483,1.5535,,,,,
0.3721,0.0187,1.553,,,,,
0.4583,0.021,1.4506,,,,,
0.3163,0.0172,1.3706,,,,,
0.3087,0.0376,1.4075,,,,,
0.4536,0.0564,1.4503,,,,,
0.4471,0.0532,1.5738,,,,,
0.4089,0.0551,1.299,,,,,
0.3173,0.0237,1.3487,,,,,
0.314,0.0189,1.2053,,,,,
0.2487,0.0145,1.0771,,,,,
0.296,0.0162,1.0801,,,,,
0.2402,0.0144,1.2356,,,,,
0.416,0.0556,2.2421,,,,,
0.3957,0.0482,1.4085,,,,,
0.4096,0.0478,1.262,,,,,
0.3515,0.038,1.385,,,,,
0.2966,0.0366,1.2599,,,,,
0.3119,0.0374,1.5021,,,,,
0.3085,0.0361,1.4165,,,,,
0.4325,0.0183,1.3733,,,,,
0.4171,0.0504,1.263,,,,,
0.2801,0.0156,1.1273,,,,,
0.2254,0.0133,0.9913,,,,,
0.3134,0.0421,1.0352,,,,,
0.2518,0.0353,0.9744,,,,,
0.2381,0.0344,0.9702,,,,,
0.3018,0.0506,1.221,,,,,
0.3156,0.0535,1.4251,,,,,
0.487,0.0567,1.3302,,,,,
0.3273,0.0384,1.4888,,,,,
0.5288,0.0535,1.7202,,,,,
0.4311,0.0482,1.4286,,,,,
0.3363,0.0172,1.076,,,,,
0.2271,0.0132,1.0641,,,,,
0.3407,0.0226,1.7153,,,,,
0.3964,0.0464,1.4293,,,,,
0.3689,0.0531,1.1326,,,,,
0.2664,0.0358,0.9546,,,,,
0.311,0.0543,1.4368,,,,,
0.318,0.0173,1.2097,,,,,
0.2482,0.0137,1.0384,,,,,
0.219,0.0304,1.2029,,,,,
0.4428,0.0233,1.2319,,,,,
0.2959,0.0163,1.4272,,,,,
0.335,0.0178,1.1545,,,,,
0.2134,0.0128,1.1953,,,,,
0.2851,0.0162,1.0634,,,,,
0.2338,0.0336,1.1661,,,,,
0.3546,0.0234,1.1443,,,,,
0.3211,0.0512,1.9864,,,,,
0.5167,0.0575,1.5238,,,,,
0.4043,0.0202,1.9225,,,,,
0.4507,0.0189,1.2542,,,,,
0.2258,0.0134,1.2541,,,,,
0.3217,0.0478,1.2589,,,,,
0.2878,0.0353,1.2284,,,,,
0.3341,0.0375,1.0674,,,,,
0.2827,0.0457,1.3301,,,,,
0.5117,0.0403,1.3342,,,,,
0.2844,0.0149,1.2504,,,,,
0.2444,0.0141,1.0301,,,,,
0.2145,0.013,1.2676,,,,,
0.2793,0.0143,1.1287,,,,,
0.2249,0.0335,1.0064,,,,,
0.277,0.046,1.0174,,,,,
0.3397,0.0548,1.3336,,,,,
0.401,0.0545,1.4064,,,,,
0.4277,0.0595,1.894,,,,,
0.4456,0.0186,1.2469,,,,,
0.2966,0.0163,1.1777,,,,,
0.2516,0.0147,1.366,,,,,
0.4356,0.0567,1.3186,,,,,
0.2954,0.0344,1.0533,,,,,
0.4039,0.0288,1.4516,,,,,
0.3595,0.041,1.1213,,,,,
0.2522,0.114,0.9235,,,,,
0.3485,0.0211,1.0837,,,,,
0.2536,0.0345,0.9235,,,,,
0.2191,0.0187,1.0661,,,,,
0.2342,0.014,0.9924,,,,,
0.2063,0.0121,0.9304,,,,,
0.2023,0.012,0.9862,,,,,
0.2015,0.0121,1.1412,,,,,
0.3442,0.0485,1.8561,,,,,
0.4681,0.0592,1.6339,,,,,
0.3081,0.037,1.1051,,,,,
0.3438,0.0219,1.3139,,,,,
0.2603,0.0138,1.0671,,,,,
0.2106,0.0122,0.9932,,,,,
0.2077,0.0121,1.2357,,,,,
0.2909,0.049,1.3512,,,,,
0.3349,0.0551,1.6525,,,,,
0.4172,0.0252,1.2606,,,,,
0.2382,0.0141,1.2633,,,,,
0.2407,0.0141,1.1434,,,,,
0.2744,0.0351,0.9912,,,,,
0.2921,0.0428,0.9612,,,,,
0.2267,0.0336,0.9051,,,,,
0.2191,0.0173,1.0599,,,,,
0.2696,0.0144,1.0367,,,,,
0.2093,0.0123,0.9745,,,,,
0.2063,0.0122,1.0515,,,,,
0.2059,0.0119,1.1598,,,,,
0.3511,0.0387,1.1296,,,,,
0.3298,0.0367,1.1087,,,,,
0.3083,0.0205,0.9988,,,,,
0.2572,0.0335,0.9438,,,,,
0.2469,0.0328,1.06,,,,,
0.2911,0.0351,1.0867,,,,,
0.313,0.0367,1.0093,,,,,
0.2325,0.0333,1.1946,,,,,
0.2932,0.0137,1.0426,,,,,
0.2222,0.0128,1.06,,,,,
0.2795,0.0871,1.4529,,,,,
0.4731,0.0543,1.2726,,,,,
0.3911,0.0475,1.2796,,,,,
0.4338,0.0555,1.4465,,,,,
0.3504,0.04,1.3236,,,,,
0.3948,0.0382,1.9201,,,,,
0.2691,0.0146,1.7895,,,,,
0.2397,0.014,1.4301,,,,,
0.442,0.059,1.953,,,,,
0.4931,0.0569,1.9955,,,,,
0.4181,0.0483,1.2859,,,,,
0.3286,0.0591,1.7989,,,,,
0.5506,0.0268,1.5975,,,,,
0.2768,0.0159,1.2117,,,,,
0.4451,0.061,1.6234,,,,,
0.4363,0.0634,1.738,,,,,
0.3907,0.0518,1.3277,,,,,
0.3238,0.055,1.2053,,,,,
0.4,0.0221,1.141,,,,,
0.2326,0.0144,1.0403,,,,,
0.2135,0.0131,1.0909,,,,,
0.2323,0.0134,0.9785,,,,,
0.2336,0.0357,1.0082,,,,,
0.2175,0.0154,1.0288,,,,,
0.2988,0.0507,1.4225,,,,,
0.5201,0.0568,1.0828,,,,,
0.3029,0.0376,0.8914,,,,,
0.2424,0.034,1.0302,,,,,
0.2827,0.0375,0.9572,,,,,
0.2707,0.035,1.0117,,,,,
0.2375,0.014,1.1149,,,,,
0.2232,0.0188,1.0363,,,,,
0.2197,0.0137,1.1417,,,,,
0.2213,0.0133,1.3771,,,,,
0.4643,0.0548,1.1612,,,,,
0.2985,0.0353,0.9305,,,,,
0.2512,0.035,1.012,,,,,
0.248,0.0418,1.1168,,,,,
0.221,0.0131,0.9952,,,,,
0.213,0.0182,1.0537,,,,,
0.2219,0.0132,1.1972,,,,,
0.2255,0.0138,1.0256,,,,,
0.2146,0.0187,1.063,,,,,
0.3256,0.0235,1.1716,,,,,
0.2487,0.0151,1.2811,,,,,
0.2925,0.0448,1.2143,,,,,
0.324,0.037,1.5275,,,,,
0.3591,0.0383,1.45,,,,,
0.2578,0.0349,1.1427,,,,,
0.3313,0.0376,1.1375,,,,,
0.3212,0.0482,1.246,,,,,
0.4109,0.026,2.893,,,,,
0.3629,0.0273,1.2035,,,,,
0.2474,0.0138,1.0743,,,,,
0.2879,0.0357,0.9096,,,,,
0.2338,0.0348,0.9756,,,,,
0.2316,0.0344,0.9404,,,,,
0.2657,0.0348,0.9414,,,,,
0.2311,0.0379,1.1424,,,,,
0.293,0.0383,1.1581,,,,,
0.2862,0.0353,1.307,,,,,
0.2839,0.0353,0.9547,,,,,
0.2201,0.0134,1.1858,,,,,
0.3778,0.0564,1.1585,,,,,
0.4642,0.058,1.3772,,,,,
0.5701,0.0266,1.2968,,,,,
0.3929,0.0619,1.0313,,,,,
0.5037,0.025,1.2184,,,,,
0.3463,0.0513,1.1181,,,,,
0.3381,0.0357,1.4942,,,,,
0.2642,0.0146,1.1165,,,,,
0.2945,0.0198,1.3307,,,,,
0.2696,0.0157,1.1696,,,,,
0.3072,0.0203,1.0539,,,,,
0.2576,0.0358,1.2717,,,,,
0.3667,0.0382,1.3074,,,,,
0.4206,0.0554,1.186,,,,,
0.2592,0.0345,1.1305,,,,,
0.2365,0.0131,1.1211,,,,,
0.2362,0.0134,0.9825,,,,,
0.2155,0.0126,1.0191,,,,,
0.2975,0.0188,1.4952,,,,,
0.4915,0.0572,1.7563,,,,,
0.4935,0.0547,2.0552,,,,,
0.475,0.0405,1.2713,,,,,
0.3879,0.0549,1.1219,,,,,
0.3646,0.0223,1.1905,,,,,
0.3622,0.023,1.3085,,,,,
0.2481,0.0148,1.1349,,,,,
0.2434,0.0145,1.6361,,,,,
0.3178,0.0212,1.3426,,,,,
0.3193,0.0171,1.1456,,,,,
0.3164,0.0423,1.1282,,,,,
0.2306,0.0141,1.1462,,,,,
0.2413,0.0347,1.0222,,,,,
0.2255,0.0332,1.163,,,,,
0.2429,0.0341,0.9694,,,,,
0.2315,0.034,0.9399,,,,,
0.2419,0.0409,1.238,,,,,
0.4485,0.0551,1.6556,,,,,
0.4236,0.0624,1.398,,,,,
0.4263,0.055,1.5133,,,,,
0.4429,0.0438,1.9958,,,,,
0.3932,0.0414,1.3149,,,,,
0.3941,0.0213,1.3957,,,,,
0.4059,0.0432,2.0956,,,,,
0.6258,0.0461,1.8014,,,,,
0.4172,0.0241,1.8255,,,,,
0.4509,0.0426,1.3675,,,,,
0.4436,0.0433,1.3077,,,,,
0.3393,0.0196,1.2053,,,,,
0.3517,0.0414,1.2846,,,,,
0.4189,0.0244,1.2882,,,,,
0.4854,0.02,1.2123,,,,,
0.322,0.0391,1.1941,,,,,
0.2997,0.0183,1.144,,,,,
0.2826,0.0371,1.0078,,,,,
0.2689,0.0364,1.039,,,,,
0.334,0.0229,1.2324,,,,,
0.2592,0.0441,1.0851,,,,,
0.3568,0.0523,1.1685,,,,,
0.3308,0.0504,1.1994,,,,,
0.2653,0.016,1.2408,,,,,
0.2953,0.0443,1.1393,,,,,
0.2492,0.0154,1.1118,,,,,
0.2473,0.0381,1.4946,,,,,
0.2614,0.0358,1.0047,,,,,
0.2589,0.0359,0.9792,,,,,
0.2725,0.0372,1.0911,,,,,
0.3481,0.0563,1.175,,,,,
0.2767,0.0157,1.1125,,,,,
0.2349,0.0143,1.0797,,,,,
0.2438,0.0146,1.2569,,,,,
0.3125,0.0171,1.1986,,,,,
0.2745,0.0368,1.0546,,,,,
0.2461,0.0353,0.9265,,,,,
0.2364,0.0352,0.9634,,,,,
0.2842,0.0145,1.1683,,,,,
0.3007,0.0219,1.0435,,,,,
0.2372,0.0149,1.2041,,,,,
0.2213,0.0134,0.9986,,,,,
0.2258,0.0134,1.0152,,,,,
0.3603,0.0378,1.2248,,,,,
0.3156,0.0389,1.3641,,,,,
0.2633,0.0338,1.0592,,,,,
0.2834,0.0361,0.9003,,,,,
0.2849,0.0137,1.1485,,,,,
0.2546,0.0151,1.0632,,,,,
0.2292,0.0143,1.0152,,,,,
0.2144,0.0129,0.9908,,,,,
0.2252,0.0336,0.9311,,,,,
0.2234,0.0333,0.9256,,,,,
0.2201,0.0418,0.9255,,,,,
0.2394,0.0407,1.0546,,,,,
0.2484,0.0642,0.9033,,,,,
0.2559,0.0342,0.8672,,,,,
0.2573,0.0345,1.0711,,,,,
0.2671,0.0356,1.2076,,,,,
0.2587,0.0151,1.0183,,,,,
0.2068,0.0125,0.9692,,,,,
0.234,0.0123,1.0043,,,,,
0.2395,0.0134,1.2369,,,,,
0.2318,0.0633,1.0009,,,,,
0.2319,0.0339,1.1203,,,,,
0.271,0.0413,1.2863,,,,,
0.3471,0.0513,1.0254,,,,,
0.4268,0.0549,1.2677,,,,,
0.4275,0.0231,1.2992,,,,,
